z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.795796,0,0,0,-1.70312e-11,4.69444e-11,-4.69444e-11,0,0,0
0.796797,-0.0124792,0.0194446,0,0,0,0,0.00270229,-0.0019144,0
0.797798,0,0,0,5.74038e-11,4.40598e-11,-4.40598e-11,0,0,0
0.798799,0.0049725,-0.0135455,0,0,0,0,0.000254922,0.000695997,0
0.7998,0,0,0,-3.30608e-11,-3.39675e-11,3.39675e-11,0,0,0
0.800801,-0.00448889,0.00160531,0,0,0,0,0.00215362,-0.00285142,0
0.801802,0,0,0,6.58799e-11,5.71927e-12,-5.71927e-12,0,0,0
0.802803,-0.0036976,-0.00234711,0,0,0,0,0.00113035,-0.000181874,0
0.803804,0,0,0,-2.50885e-11,-3.81393e-12,3.81393e-12,0,0,0
0.804805,-0.0136128,0.0118207,0,0,0,0,0.000439281,-0.00246019,0
0.805806,0,0,0,8.19049e-11,1.7814e-11,-1.7814e-11,0,0,0
0.806807,0.0134327,-0.016365,0,0,0,0,-0.00174884,0.00235106,0
0.807808,0,0,0,-6.61454e-11,-6.1446e-11,6.1446e-11,0,0,0
0.808809,0.0126413,-0.00452089,0,0,0,0,0.00107995,-0.00194604,0
0.80981,0,0,0,7.18055e-11,4.78182e-11,-4.78182e-11,0,0,0
0.810811,0.00795943,0.00049846,0,0,0,0,-0.00245665,0.00204752,0
0.811812,0,0,0,-8.45961e-11,-2.01625e-12,2.01625e-12,0,0,0
0.812813,-0.000469587,0.00217618,0,0,0,0,-0.00294354,-0.00239901,0
0.813814,0,0,0,5.70027e-11,2.07128e-12,-2.07128e-12,0,0,0
0.814815,0.0026015,-0.0104441,0,0,0,0,-0.00368002,0.00152876,0
0.815816,0,0,0,-1.02556e-10,-1.01419e-10,1.01419e-10,0,0,0
0.816817,-0.0108796,-0.00538853,0,0,0,0,0.00183755,-0.00390774,0
0.817818,0,0,0,9.40484e-11,4.5217e-11,-4.5217e-11,0,0,0
0.818819,-0.0146856,0.00833172,0,0,0,0,-0.00121736,0.00212967,0
0.81982,0,0,0,-1.01246e-10,-3.22236e-11,3.22236e-11,0,0,0
0.820821,0.00891172,-0.010375,0,0,0,0,0.000779047,-0.00230101,0
0.821822,0,0,0,9.41854e-11,3.40844e-11,-3.40844e-11,0,0,0
0.822823,0.00129409,0.000861403,0,0,0,0,-0.000380948,0.00334049,0
0.823824,0,0,0,-6.10202e-11,-1.70121e-11,1.70121e-11,0,0,0
