z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.327327,0,0,0,-9.92032e-14,6.39554e-14,-6.39554e-14,0,0,0
0.328328,2.0376e-05,2.17188e-05,0,0,0,0,5.42374e-06,-2.17171e-06,0
0.329329,0,0,0,-3.30116e-14,6.85632e-14,-6.85632e-14,0,0,0
0.33033,1.84949e-05,5.04906e-06,0,0,0,0,2.45808e-06,-3.06195e-06,0
0.331331,0,0,0,5.14641e-15,4.94184e-14,-4.94184e-14,0,0,0
0.332332,1.20164e-05,-3.43742e-06,0,0,0,0,4.78498e-07,-2.51783e-06,0
0.333333,0,0,0,1.93703e-14,2.62456e-14,-2.62456e-14,0,0,0
0.334334,5.66713e-06,-5.84283e-06,0,0,0,0,-4.78686e-07,-1.54788e-06,0
0.335335,0,0,0,1.92287e-14,8.72891e-15,-8.72891e-15,0,0,0
0.336336,1.37653e-06,-5.02098e-06,0,0,0,0,-7.2276e-07,-7.02491e-07,0
0.337337,0,0,0,1.33257e-14,-9.59916e-16,9.59916e-16,0,0,0
0.338338,-7.37223e-07,-3.17269e-06,0,0,0,0,-6.05469e-07,-1.64502e-07,0
0.339339,0,0,0,6.98591e-15,-4.47879e-15,4.47879e-15,0,0,0
0.34034,-1.3315e-06,-1.50121e-06,0,0,0,0,-3.81405e-07,9.01918e-08,0
0.341341,0,0,0,2.45031e-15,-4.47941e-15,4.47941e-15,0,0,0
0.342342,-1.15359e-06,-4.17554e-07,0,0,0,0,-1.84026e-07,1.59428e-07,0
0.343343,0,0,0,9.26458e-18,-3.12701e-15,3.12701e-15,0,0,0
0.344344,-7.38567e-07,1.09221e-07,0,0,0,0,-5.64433e-08,1.38157e-07,0
0.345345,0,0,0,-8.93424e-16,-1.68338e-15,1.68338e-15,0,0,0
0.346346,-3.64086e-07,2.6772e-07,0,0,0,0,6.71137e-09,8.99359e-08,0
0.347347,0,0,0,-9.5253e-16,-6.51913e-16,6.51913e-16,0,0,0
0.348348,-1.20141e-07,2.43899e-07,0,0,0,0,2.73592e-08,4.64352e-08,0
0.349349,0,0,0,-6.88738e-16,-8.78227e-17,8.78227e-17,0,0,0
0.35035,1.86324e-09,1.62454e-07,0,0,0,0,2.65876e-08,1.76408e-08,0
0.351351,0,0,0,-3.90996e-16,1.36312e-16,-1.36312e-16,0,0,0
0.352352,4.34698e-08,8.57824e-08,0,0,0,0,1.85199e-08,2.59041e-09,0
0.353353,0,0,0,-1.72224e-16,1.7269e-16,-1.7269e-16,0,0,0
0.354354,4.45409e-08,3.41793e-08,0,0,0,0,1.03512e-08,-3.24981e-09,0
0.355355,0,0,0,-4.71086e-17,1.3334e-16,-1.3334e-16,0,0,0
0.356356,3.15308e-08,6.79207e-09,0,0,0,0,4.59318e-09,-4.24063e-09,0
0.357357,0,0,0,8.43068e-18,8.03984e-17,-8.03984e-17,0,0,0
0.358358,1.78067e-08,-4.20251e-09,0,0,0,0,1.36041e-09,-3.32657e-09,0
0.359359,0,0,0,2.40586e-17,3.90775e-17,-3.90775e-17,0,0,0
0.36036,8.04303e-09,-6.49094e-09,0,0,0,0,-7.92015e-11,-2.0621e-09,0
0.361361,0,0,0,2.19346e-17,1.41311e-17,-1.41311e-17,0,0,0
0.362362,2.5368e-09,-5.28148e-09,0,0,0,0,-5.11408e-10,-1.06057e-09,0
0.363363,0,0,0,1.47534e-17,2.0304e-18,-2.0304e-18,0,0,0
0.364364,5.97643e-11,-3.33035e-09,0,0,0,0,-4.95588e-10,-4.39436e-10,0
0.365365,0,0,0,8.14234e-18,-2.33553e-18,2.33553e-18,0,0,0
0.366366,-7.17635e-10,-1.73893e-09,0,0,0,0,-3.44989e-10,-1.20944e-10,0
0.367367,0,0,0,3.7026e-18,-2.97207e-18,2.97207e-18,0,0,0
0.368368,-7.36772e-10,-7.39689e-10,0,0,0,0,-1.98092e-10,1.03723e-11,0
0.369369,0,0,0,1.26584e-18,-2.27514e-18,2.27514e-18,0,0,0
0.37037,-5.21209e-10,-2.21817e-10,0,0,0,0,-9.62035e-11,4.62907e-11,0
0.371371,0,0,0,1.67025e-19,-1.3885e-18,1.3885e-18,0,0,0
0.372372,-3.01605e-10,-3.90118e-12,0,0,0,0,-3.81217e-11,4.32243e-11,0
0.373373,0,0,0,-2.0363e-19,-7.14736e-19,7.14736e-19,0,0,0
0.374374,-1.4774e-10,6.01499e-11,0,0,0,0,-1.01999e-11,2.96673e-11,0
0.375375,0,0,0,-2.49743e-19,-3.07504e-19,3.07504e-19,0,0,0
0.376376,-5.97013e-11,6.03837e-11,0,0,0,0,6.98686e-13,1.71149e-11,0
0.377377,0,0,0,-1.8849e-19,-1.00388e-19,1.00388e-19,0,0,0
0.378378,-1.71693e-11,4.23869e-11,0,0,0,0,3.51757e-12,8.57847e-12,0
0.379379,0,0,0,-1.15231e-19,-1.27215e-20,1.27215e-20,0,0,0
0.38038,-3.17392e-13,2.47269e-11,0,0,0,0,3.24184e-12,3.70433e-12,0
0.381381,0,0,0,-6.07029e-20,1.50697e-20,-1.50697e-20,0,0,0
0.382382,4.32985e-12,1.25099e-11,0,0,0,0,2.20125e-12,1.29071e-12,0
0.383383,0,0,0,-2.77878e-20,1.80057e-20,-1.80057e-20,0,0,0
0.384384,4.25319e-12,5.47917e-12,0,0,0,0,1.2678e-12,2.6478e-13,0
0.385385,0,0,0,-1.06809e-20,1.33445e-20,-1.33445e-20,0,0,0
0.386386,2.94115e-12,1.97414e-12,0,0,0,0,6.44515e-13,-8.35193e-14,0
0.387387,0,0,0,-2.97614e-21,8.08836e-21,-8.08836e-21,0,0,0
0.388388,1.70736e-12,4.66888e-13,0,0,0,0,2.90837e-13,-1.48966e-13,0
0.389389,0,0,0,-8.35416e-23,4.28341e-21,-4.28341e-21,0,0,0
0.39039,8.72938e-13,-6.07534e-14,0,0,0,0,1.13793e-13,-1.21298e-13,0
0.391391,0,0,0,6.8105e-22,2.01758e-21,-2.01758e-21,0,0,0
0.392392,3.97122e-13,-1.75749e-13,0,0,0,0,3.53375e-14,-7.80922e-14,0
0.393393,0,0,0,6.68109e-22,8.37582e-22,-8.37582e-22,0,0,0
0.394394,1.58063e-13,-1.51053e-13,0,0,0,0,5.40313e-15,-4.39718e-14,0
0.395395,0,0,0,4.62691e-22,2.91839e-22,-2.91839e-22,0,0,0
0.396396,5.14293e-14,-9.90088e-14,0,0,0,0,-3.4557e-15,-2.24103e-14,0
0.397397,0,0,0,2.7198e-22,7.04536e-23,-7.04536e-23,0,0,0
0.398398,1.00823e-14,-5.61834e-14,0,0,0,0,-4.49838e-15,-1.04546e-14,0
0.399399,0,0,0,1.43171e-22,-3.8781e-24,3.8781e-24,0,0,0
0.4004,-2.76273e-15,-2.87581e-14,0,0,0,0,-3.35871e-15,-4.45035e-15,0
0.401401,0,0,0,6.88145e-23,-2.00679e-23,2.00679e-23,0,0,0
0.402402,-4.87518e-15,-1.34709e-14,0,0,0,0,-2.05973e-15,-1.6927e-15,0
0.403403,0,0,0,3.02983e-23,-1.75611e-23,1.75611e-23,0,0,0
0.404404,-3.83269e-15,-5.77278e-15,0,0,0,0,-1.12713e-15,-5.40255e-16,0
0.405405,0,0,0,1.20823e-23,-1.15135e-23,1.15135e-23,0,0,0
0.406406,-2.39594e-15,-2.22695e-15,0,0,0,0,-5.68372e-16,-1.12849e-16,0
0.407407,0,0,0,4.20521e-24,-6.55599e-24,6.55599e-24,0,0,0
0.408408,-1.32347e-15,-7.36414e-16,0,0,0,0,-2.68082e-16,1.7542e-17,0
0.409409,0,0,0,1.13479e-24,-3.40355e-24,3.40355e-24,0,0,0
0.41041,-6.71361e-16,-1.75857e-16,0,0,0,0,-1.19064e-16,4.0838e-17,0
0.411411,0,0,0,1.03174e-25,-1.64594e-24,1.64594e-24,0,0,0
0.412412,-3.18348e-16,1.79999e-18,0,0,0,0,-4.98587e-17,3.31732e-17,0
0.413413,0,0,0,-1.53391e-25,-7.49248e-25,7.49248e-25,0,0,0
0.414414,-1.42328e-16,3.94643e-17,0,0,0,0,-1.96098e-17,2.11432e-17,0
0.415415,0,0,0,-1.59935e-25,-3.22498e-25,3.22498e-25,0,0,0
0.416416,-6.01929e-17,3.49313e-17,0,0,0,0,-7.16327e-18,1.19483e-17,0
0.417417,0,0,0,-1.10591e-25,-1.31274e-25,1.31274e-25,0,0,0
0.418418,-2.40559e-17,2.28433e-17,0,0,0,0,-2.36828e-18,6.25403e-18,0
0.419419,0,0,0,-6.50664e-26,-5.03073e-26,5.03073e-26,0,0,0
0.42042,-9.03011e-18,1.30289e-17,0,0,0,0,-6.63372e-19,3.09618e-18,0
0.421421,0,0,0,-3.4875e-26,-1.79435e-26,1.79435e-26,0,0,0
0.422422,-3.13869e-18,6.83594e-18,0,0,0,0,-1.22356e-19,1.46705e-18,0
0.423423,0,0,0,-1.75324e-26,-5.80616e-27,5.80616e-27,0,0,0
0.424424,-9.77934e-19,3.38049e-18,0,0,0,0,1.72388e-20,6.70265e-19,0
0.425425,0,0,0,-8.39475e-27,-1.59802e-27,1.59802e-27,0,0,0
0.426426,-2.50219e-19,1.59674e-18,0,0,0,0,3.55796e-20,2.9677e-19,0
0.427427,0,0,0,-3.86377e-27,-2.94028e-28,2.94028e-28,0,0,0
0.428428,-3.47715e-20,7.2631e-19,0,0,0,0,2.59794e-20,1.27802e-19,0
0.429429,0,0,0,-1.71978e-27,3.50308e-29,-3.50308e-29,0,0,0
0.43043,1.43303e-20,3.19901e-19,0,0,0,0,1.49541e-20,5.36746e-20,0
0.431431,0,0,0,-7.43397e-28,7.75069e-29,-7.75069e-29,0,0,0
0.432432,1.72445e-20,1.36961e-19,0,0,0,0,7.66063e-21,2.20308e-20,0
0.433433,0,0,0,-3.13042e-28,5.59986e-29,-5.59986e-29,0,0,0
0.434434,1.13426e-20,5.71634e-20,0,0,0,0,3.64654e-21,8.85212e-21,0
0.435435,0,0,0,-1.28718e-28,3.17232e-29,-3.17232e-29,0,0,0
0.436436,6.16186e-21,2.33097e-20,0,0,0,0,1.64645e-21,3.4867e-21,0
0.437437,0,0,0,-5.1778e-29,1.59737e-29,-1.59737e-29,0,0,0
0.438438,3.02416e-21,9.30284e-21,0,0,0,0,7.13319e-22,1.34781e-21,0
0.439439,0,0,0,-2.04065e-29,7.47154e-30,-7.47154e-30,0,0,0
0.44044,1.38876e-21,3.63894e-21,0,0,0,0,2.98687e-22,5.11806e-22,0
0.441441,0,0,0,-7.88944e-30,3.3149e-30,-3.3149e-30,0,0,0
0.442442,6.07288e-22,1.39678e-21,0,0,0,0,1.21464e-22,1.91077e-22,0
0.443443,0,0,0,-2.99526e-30,1.41143e-30,-1.41143e-30,0,0,0
0.444444,2.55457e-22,5.26632e-22,0,0,0,0,4.8137e-23,7.01864e-23,0
0.445445,0,0,0,-1.11768e-30,5.80935e-31,-5.80935e-31,0,0,0
0.446446,1.04039e-22,1.95203e-22,0,0,0,0,1.86389e-23,2.53813e-23,0
0.447447,0,0,0,-4.10236e-31,2.32269e-31,-2.32269e-31,0,0,0
0.448448,4.12048e-23,7.1185e-23,0,0,0,0,7.06526e-24,9.04143e-24,0
0.449449,0,0,0,-1.48208e-31,9.05215e-32,-9.05215e-32,0,0,0
0.45045,1.592e-23,2.55562e-23,0,0,0,0,2.62593e-24,3.17426e-24,0
0.451451,0,0,0,-5.27344e-32,3.44764e-32,-3.44764e-32,0,0,0
0.452452,6.01475e-24,9.03771e-24,0,0,0,0,9.58163e-25,1.09883e-24,0
0.453453,0,0,0,-1.84897e-32,1.28575e-32,-1.28575e-32,0,0,0
0.454454,2.22623e-24,3.14994e-24,0,0,0,0,3.43599e-25,3.75213e-25,0
0.455455,0,0,0,-6.39126e-33,4.70257e-33,-4.70257e-33,0,0,0
0.456456,8.08418e-25,1.0825e-24,0,0,0,0,1.21202e-25,1.26431e-25,0
0.457457,0,0,0,-2.17899e-33,1.68891e-33,-1.68891e-33,0,0,0
0.458458,2.88362e-25,3.66963e-25,0,0,0,0,4.20861e-26,4.2054e-26,0
0.459459,0,0,0,-7.33001e-34,5.96245e-34,-5.96245e-34,0,0,0
0.46046,1.01137e-25,1.22758e-25,0,0,0,0,1.43956e-26,1.38128e-26,0
0.461461,0,0,0,-2.43385e-34,2.07098e-34,-2.07098e-34,0,0,0
0.462462,3.49073e-26,4.05384e-26,0,0,0,0,4.85325e-27,4.4813e-27,0
0.463463,0,0,0,-7.97937e-35,7.08245e-35,-7.08245e-35,0,0,0
0.464464,1.18651e-26,1.32194e-26,0,0,0,0,1.61351e-27,1.43647e-27,0
0.465465,0,0,0,-2.58382e-35,2.38636e-35,-2.38636e-35,0,0,0
0.466466,3.97422e-27,4.25814e-27,0,0,0,0,5.29232e-28,4.55065e-28,0
0.467467,0,0,0,-8.26607e-36,7.92647e-36,-7.92647e-36,0,0,0
0.468468,1.31249e-27,1.35522e-27,0,0,0,0,1.7133e-28,1.42508e-28,0
0.469469,0,0,0,-2.61334e-36,2.59679e-36,-2.59679e-36,0,0,0
0.47047,4.27579e-28,4.26286e-28,0,0,0,0,5.47647e-29,4.41261e-29,0
0.471471,0,0,0,-8.16701e-37,8.39466e-37,-8.39466e-37,0,0,0
0.472472,1.37469e-28,1.32555e-28,0,0,0,0,1.72899e-29,1.35125e-29,0
0.473473,0,0,0,-2.52349e-37,2.67891e-37,-2.67891e-37,0,0,0
0.474474,4.36351e-29,4.07565e-29,0,0,0,0,5.39323e-30,4.09307e-30,0
0.475475,0,0,0,-7.71095e-38,8.44229e-38,-8.44229e-38,0,0,0
0.476476,1.36793e-29,1.23936e-29,0,0,0,0,1.66263e-30,1.22665e-30,0
0.477477,0,0,0,-2.33063e-38,2.6282e-38,-2.6282e-38,0,0,0
0.478478,4.23674e-30,3.72812e-30,0,0,0,0,5.06695e-31,3.63772e-31,0
0.479479,0,0,0,-6.96924e-39,8.08511e-39,-8.08511e-39,0,0,0
0.48048,1.2968e-30,1.10958e-30,0,0,0,0,1.52691e-31,1.06771e-31,0
0.481481,0,0,0,-2.06217e-39,2.45849e-39,-2.45849e-39,0,0,0
0.482482,3.92382e-31,3.26799e-31,0,0,0,0,4.55092e-32,3.10215e-32,0
0.483483,0,0,0,-6.03904e-40,7.3913e-40,-7.3913e-40,0,0,0
0.484484,1.17396e-31,9.52656e-32,0,0,0,0,1.34183e-32,8.92341e-33,0
0.485485,0,0,0,-1.75062e-40,2.19761e-40,-2.19761e-40,0,0,0
0.486486,3.47382e-32,2.74914e-32,0,0,0,0,3.91469e-33,2.54169e-33,0
0.487487,0,0,0,-5.02419e-41,6.46336e-41,-6.46336e-41,0,0,0
0.488488,1.01689e-32,7.85479e-33,0,0,0,0,1.13028e-33,7.16971e-34,0
0.489489,0,0,0,-1.42777e-41,1.88078e-41,-1.88078e-41,0,0,0
0.49049,2.94539e-33,2.22236e-33,0,0,0,0,3.23029e-34,2.00323e-34,0
0.491491,0,0,0,-4.01822e-42,5.41597e-42,-5.41597e-42,0,0,0
0.492492,8.44311e-34,6.22732e-34,0,0,0,0,9.13988e-35,5.54455e-35,0
0.493493,0,0,0,-1.12009e-42,1.54369e-42,-1.54369e-42,0,0,0
0.494494,2.39571e-34,1.72844e-34,0,0,0,0,2.56068e-35,1.52044e-35,0
0.495495,0,0,0,-3.09299e-43,4.35576e-43,-4.35576e-43,0,0,0
0.496496,6.73e-35,4.75266e-35,0,0,0,0,7.10486e-36,4.13132e-36,0
0.497497,0,0,0,-8.46188e-44,1.21693e-43,-1.21693e-43,0,0,0
0.498498,1.87206e-35,1.2948e-35,0,0,0,0,1.95257e-36,1.11245e-36,0
0.499499,0,0,0,-2.29389e-44,3.36695e-44,-3.36695e-44,0,0,0
0.500501,5.15725e-36,3.49547e-36,0,0,0,0,5.31582e-37,2.96892e-37,0
0.501502,0,0,0,-6.16239e-45,9.22664e-45,-9.22664e-45,0,0,0
0.502503,1.40727e-36,9.35192e-37,0,0,0,0,1.43386e-37,7.85394e-38,0
0.503504,0,0,0,-1.64077e-45,2.50468e-45,-2.50468e-45,0,0,0
0.504505,3.80416e-37,2.47992e-37,0,0,0,0,3.83245e-38,2.05967e-38,0
0.505506,0,0,0,-4.33033e-46,6.73631e-46,-6.73631e-46,0,0,0
0.506507,1.01889e-37,6.51879e-38,0,0,0,0,1.01515e-38,5.35517e-39,0
0.507508,0,0,0,-1.13296e-46,1.7952e-46,-1.7952e-46,0,0,0
0.508509,2.70418e-38,1.69877e-38,0,0,0,0,2.66518e-39,1.38057e-39,0
0.50951,0,0,0,-2.93882e-47,4.74116e-47,-4.74116e-47,0,0,0
0.510511,7.11289e-39,4.38923e-39,0,0,0,0,6.93606e-40,3.5294e-40,0
0.511512,0,0,0,-7.55867e-48,1.24105e-47,-1.24105e-47,0,0,0
0.512513,1.85443e-39,1.12453e-39,0,0,0,0,1.78953e-40,8.94828e-41,0
0.513514,0,0,0,-1.92785e-48,3.22016e-48,-3.22016e-48,0,0,0
0.514515,4.79267e-40,2.85711e-40,0,0,0,0,4.57779e-41,2.25017e-41,0
0.515516,0,0,0,-4.87641e-49,8.28329e-49,-8.28329e-49,0,0,0
0.516517,1.22801e-40,7.19944e-41,0,0,0,0,1.1612e-41,5.61266e-42,0
0.517518,0,0,0,-1.22339e-49,2.11258e-49,-2.11258e-49,0,0,0
0.518519,3.1198e-41,1.79939e-41,0,0,0,0,2.92104e-42,1.38879e-42,0
0.51952,0,0,0,-3.04448e-50,5.34263e-50,-5.34263e-50,0,0,0
0.520521,7.85965e-42,4.46117e-42,0,0,0,0,7.28769e-43,3.40927e-43,0
0.521522,0,0,0,-7.51584e-51,1.3399e-50,-1.3399e-50,0,0,0
0.522523,1.96369e-42,1.09725e-42,0,0,0,0,1.80347e-43,8.30375e-44,0
0.523524,0,0,0,-1.84077e-51,3.33284e-51,-3.33284e-51,0,0,0
0.524525,4.86611e-43,2.67753e-43,0,0,0,0,4.42722e-44,2.00685e-44,0
0.525526,0,0,0,-4.47316e-52,8.22277e-52,-8.22277e-52,0,0,0
0.526527,1.19611e-43,6.48295e-44,0,0,0,0,1.0782e-44,4.81299e-45,0
0.527528,0,0,0,-1.0786e-52,2.01246e-52,-2.01246e-52,0,0,0
0.528529,2.91662e-44,1.55759e-44,0,0,0,0,2.60525e-45,1.14554e-45,0
0.52953,0,0,0,-2.58088e-53,4.8863e-53,-4.8863e-53,0,0,0
0.530531,7.05587e-45,3.71376e-45,0,0,0,0,6.24628e-46,2.70605e-46,0
0.531532,0,0,0,-6.12881e-54,1.17711e-53,-1.17711e-53,0,0,0
0.532533,1.69363e-45,8.78794e-46,0,0,0,0,1.48611e-46,6.34483e-47,0
0.533534,0,0,0,-1.4445e-54,2.81369e-54,-2.81369e-54,0,0,0
0.534535,4.0339e-46,2.06398e-46,0,0,0,0,3.50889e-47,1.47672e-47,0
0.535536,0,0,0,-3.37925e-55,6.67412e-55,-6.67412e-55,0,0,0
0.536537,9.53462e-47,4.81174e-47,0,0,0,0,8.22275e-48,3.41191e-48,0
0.537538,0,0,0,-7.84733e-56,1.5711e-55,-1.5711e-55,0,0,0
0.538539,2.23661e-47,1.11355e-47,0,0,0,0,1.9126e-48,7.82621e-49,0
0.53954,0,0,0,-1.80905e-56,3.67066e-56,-3.67066e-56,0,0,0
0.540541,5.20737e-48,2.55832e-48,0,0,0,0,4.41594e-49,1.78233e-49,0
0.541542,0,0,0,-4.14035e-57,8.51228e-57,-8.51228e-57,0,0,0
0.542543,1.20344e-48,5.8354e-49,0,0,0,0,1.01216e-49,4.0303e-50,0
0.543544,0,0,0,-9.40828e-58,1.95949e-57,-1.95949e-57,0,0,0
0.544545,2.76081e-49,1.32156e-49,0,0,0,0,2.30317e-50,9.04955e-51,0
0.545546,0,0,0,-2.12276e-58,4.47783e-58,-4.47783e-58,0,0,0
0.546547,6.28767e-50,2.97189e-50,0,0,0,0,5.20346e-51,2.01783e-51,0
0.547548,0,0,0,-4.75594e-59,1.0159e-58,-1.0159e-58,0,0,0
0.548549,1.42172e-50,6.63643e-51,0,0,0,0,1.16728e-51,4.46825e-52,0
0.54955,0,0,0,-1.05814e-59,2.28836e-59,-2.28836e-59,0,0,0
0.550551,3.19185e-51,1.47171e-51,0,0,0,0,2.60016e-52,9.82681e-53,0
0.551552,0,0,0,-2.33804e-60,5.1182e-60,-5.1182e-60,0,0,0
0.552553,7.11544e-52,3.2413e-52,0,0,0,0,5.75174e-53,2.14652e-53,0
0.553554,0,0,0,-5.13083e-61,1.13673e-60,-1.13673e-60,0,0,0
0.554555,1.57515e-52,7.09015e-53,0,0,0,0,1.26357e-53,4.65728e-54,0
0.555556,0,0,0,-1.11834e-61,2.50713e-61,-2.50713e-61,0,0,0
0.556557,3.46282e-53,1.54048e-53,0,0,0,0,2.75694e-54,1.00375e-54,0
0.557558,0,0,0,-2.42126e-62,5.49162e-62,-5.49162e-62,0,0,0
0.558559,7.56059e-54,3.32464e-54,0,0,0,0,5.97463e-55,2.14905e-55,0
0.55956,0,0,0,-5.20729e-63,1.19469e-62,-1.19469e-62,0,0,0
0.560561,1.63955e-54,7.1277e-55,0,0,0,0,1.2861e-55,4.57102e-56,0
0.561562,0,0,0,-1.11253e-63,2.5815e-63,-2.5815e-63,0,0,0
0.562563,3.53155e-55,1.51807e-55,0,0,0,0,2.75008e-56,9.65942e-57,0
0.563564,0,0,0,-2.36136e-64,5.54081e-64,-5.54081e-64,0,0,0
0.564565,7.55616e-56,3.21217e-56,0,0,0,0,5.84182e-57,2.02807e-57,0
0.565566,0,0,0,-4.97955e-65,1.18137e-64,-1.18137e-64,0,0,0
0.566567,1.60605e-56,6.75292e-57,0,0,0,0,1.23284e-57,4.23091e-58,0
0.567568,0,0,0,-1.04332e-65,2.50227e-65,-2.50227e-65,0,0,0
0.568569,3.39129e-57,1.41057e-57,0,0,0,0,2.5849e-58,8.7705e-59,0
0.56957,0,0,0,-2.17204e-66,5.26554e-66,-5.26554e-66,0,0,0
0.570571,7.11444e-58,2.92772e-58,0,0,0,0,5.385e-59,1.80666e-59,0
0.571572,0,0,0,-4.49328e-67,1.10087e-66,-1.10087e-66,0,0,0
0.572573,1.4829e-58,6.03837e-59,0,0,0,0,1.11469e-59,3.69839e-60,0
0.573574,0,0,0,-9.2369e-68,2.28687e-67,-2.28687e-67,0,0,0
0.574575,3.07117e-59,1.23762e-59,0,0,0,0,2.29283e-60,7.5241e-61,0
0.575576,0,0,0,-1.88703e-68,4.72037e-68,-4.72037e-68,0,0,0
0.576577,6.32027e-60,2.52088e-60,0,0,0,0,4.68666e-61,1.52133e-61,0
0.577578,0,0,0,-3.83125e-69,9.68203e-69,-9.68203e-69,0,0,0
0.578579,1.29251e-60,5.10314e-61,0,0,0,0,9.52023e-62,3.05729e-62,0
0.57958,0,0,0,-7.73098e-70,1.97349e-69,-1.97349e-69,0,0,0
0.580581,2.62674e-61,1.02675e-61,0,0,0,0,1.92197e-62,6.10688e-63,0
0.581582,0,0,0,-1.55053e-70,3.99762e-70,-3.99762e-70,0,0,0
0.582583,5.30529e-62,2.05329e-62,0,0,0,0,3.85641e-63,1.21252e-63,0
0.583584,0,0,0,-3.09102e-71,8.04816e-71,-8.04816e-71,0,0,0
0.584585,1.06479e-62,4.08125e-63,0,0,0,0,7.69002e-64,2.39304e-64,0
0.585586,0,0,0,-6.12833e-72,1.61269e-71,-1.61269e-71,0,0,0
0.586587,2.09683e-63,8.02512e-64,0,0,0,0,1.50993e-64,4.68224e-65,0
0.587588,0,0,0,-1.25992e-72,3.57689e-72,-3.57689e-72,0,0,0
0.588589,-1.95873e-65,9.46534e-65,0,0,0,0,6.61746e-66,7.01098e-66,0
0.58959,0,0,0,-1.0878e-72,6.48314e-72,-6.48314e-72,0,0,0
0.590591,-6.7382e-63,-9.75123e-64,0,0,0,0,-3.60979e-64,-3.27377e-65,0
0.591592,0,0,0,-1.33482e-71,8.97053e-71,-8.97053e-71,0,0,0
0.592593,-1.03341e-61,-1.5547e-62,0,0,0,0,-5.62737e-63,-5.43152e-64,0
0.593594,0,0,0,-2.03576e-70,1.34356e-69,-1.34356e-69,0,0,0
0.594595,-1.53377e-60,-2.3553e-61,0,0,0,0,-8.45821e-62,-8.38407e-63,0
0.595596,0,0,0,-3.05148e-69,1.97336e-68,-1.97336e-68,0,0,0
0.596597,-2.22883e-59,-3.4936e-60,0,0,0,0,-1.24484e-60,-1.26687e-61,0
0.597598,0,0,0,-4.48002e-68,2.83813e-67,-2.83813e-67,0,0,0
0.598599,-3.17127e-58,-5.07503e-59,0,0,0,0,-1.79407e-59,-1.87487e-60,0
0.5996,0,0,0,-6.4412e-67,3.99646e-66,-3.99646e-66,0,0,0
0.600601,-4.41749e-57,-7.21926e-58,0,0,0,0,-2.53166e-58,-2.71722e-59,0
0.601602,0,0,0,-9.06814e-66,5.50906e-65,-5.50906e-65,0,0,0
0.602603,-6.02344e-56,-1.0055e-56,0,0,0,0,-3.49751e-57,-3.85603e-58,0
0.603604,0,0,0,-1.24991e-64,7.43328e-64,-7.43328e-64,0,0,0
0.604605,-8.03862e-55,-1.37104e-55,0,0,0,0,-4.72976e-56,-5.35754e-57,0
0.605606,0,0,0,-1.68653e-63,9.81578e-63,-9.81578e-63,0,0,0
0.606607,-1.04985e-53,-1.82995e-54,0,0,0,0,-6.26021e-55,-7.28696e-56,0
0.607608,0,0,0,-2.22743e-62,1.26837e-61,-1.26837e-61,0,0,0
0.608609,-1.34156e-52,-2.39052e-53,0,0,0,0,-8.1086e-54,-9.7012e-55,0
0.60961,0,0,0,-2.87905e-61,1.60355e-60,-1.60355e-60,0,0,0
0.610611,-1.67716e-51,-3.05595e-52,0,0,0,0,-1.02766e-52,-1.264e-53,0
0.611612,0,0,0,-3.6414e-60,1.98319e-59,-1.98319e-59,0,0,0
0.612613,-2.05091e-50,-3.82243e-51,0,0,0,0,-1.27417e-51,-1.61156e-52,0
0.613614,0,0,0,-4.50604e-59,2.39897e-58,-2.39897e-58,0,0,0
0.614615,-2.45277e-49,-4.6774e-50,0,0,0,0,-1.54532e-50,-2.01031e-51,0
0.615616,0,0,0,-5.45463e-58,2.83785e-57,-2.83785e-57,0,0,0
0.616617,-2.86834e-48,-5.59855e-49,0,0,0,0,-1.83295e-49,-2.4532e-50,0
0.617618,0,0,0,-6.45817e-57,3.28236e-56,-3.28236e-56,0,0,0
0.618619,-3.27939e-47,-6.55361e-48,0,0,0,0,-2.12594e-48,-2.92813e-49,0
0.61962,0,0,0,-7.47749e-56,3.71138e-55,-3.71138e-55,0,0,0
0.620621,-3.66491e-46,-7.5015e-47,0,0,0,0,-2.4107e-47,-3.41794e-48,0
0.621622,0,0,0,-8.46508e-55,4.10165e-54,-4.10165e-54,0,0,0
0.622623,-4.00277e-45,-8.39464e-46,0,0,0,0,-2.67208e-46,-3.90108e-47,0
0.623624,0,0,0,-9.36825e-54,4.42966e-53,-4.42966e-53,0,0,0
0.624625,-4.27169e-44,-9.18258e-45,0,0,0,0,-2.89459e-45,-4.35287e-46,0
0.625626,0,0,0,-1.01335e-52,4.67396e-52,-4.67396e-52,0,0,0
0.626627,-4.45339e-43,-9.81646e-44,0,0,0,0,-3.06389e-44,-4.74746e-45,0
0.627628,0,0,0,-1.07115e-51,4.81738e-51,-4.81738e-51,0,0,0
0.628629,-4.53461e-42,-1.02539e-42,0,0,0,0,-3.16824e-43,-5.06012e-44,0
0.62963,0,0,0,-1.10622e-50,4.84903e-50,-4.84903e-50,0,0,0
0.630631,-4.50871e-41,-1.04635e-41,0,0,0,0,-3.19986e-42,-5.26976e-43,0
0.631632,0,0,0,-1.11597e-49,4.76559e-49,-4.76559e-49,0,0,0
0.632633,-4.37648e-40,-1.04286e-40,0,0,0,0,-3.15584e-41,-5.36125e-42,0
